hasLoan,hasCreditCard,currentBalance,loanPendingMonths,creditCardLimit,creditCardUsed,creditCardOverduePayment,score,classification
0,1,6888,0,860,571,1,300,C
0,1,-1779,0,1829,1472,1,150,E
0,1,8700,0,2934,463,1,300,C
1,0,4956,3,0,0,0,400,B
0,1,7736,0,2240,964,0,450,B
0,1,-181,0,2913,219,1,200,D
0,1,7893,0,3091,326,1,300,C
1,0,2135,34,0,0,0,350,C
1,0,7393,33,0,0,0,350,C
0,0,4767,0,0,0,0,500,A
0,0,-1756,0,0,0,0,400,B
1,0,3785,2,0,0,0,400,B
1,0,926,32,0,0,0,350,C
1,1,761,26,1212,390,1,150,E
0,1,-205,0,1270,56,1,200,D
0,0,8353,0,0,0,0,500,A
1,1,6237,23,1600,264,0,300,C
1,0,-202,35,0,0,0,250,D
1,1,3553,9,927,252,0,350,C
0,1,811,0,2561,683,1,300,C
1,0,1381,7,0,0,0,400,B
1,1,5519,16,2645,755,0,300,C
1,1,1356,16,651,135,0,300,C
1,1,9821,15,258,160,0,300,C
0,1,443,0,1380,771,0,450,B
1,1,-159,15,1651,5,0,200,D
0,0,9731,0,0,0,0,500,A
0,0,4411,0,0,0,0,500,A
0,0,4391,0,0,0,0,500,A
1,0,5797,5,0,0,0,400,B
1,1,4946,6,2781,2539,0,300,C
1,0,4399,26,0,0,0,350,C
1,0,2205,6,0,0,0,400,B
0,1,6885,0,1827,682,0,450,B
0,1,4883,0,2008,1256,1,300,C
1,0,2494,10,0,0,0,400,B
0,0,8489,0,0,0,0,500,A
1,0,4455,10,0,0,0,400,B
0,0,6788,0,0,0,0,500,A
1,0,4331,31,0,0,0,350,C
0,1,4422,0,152,18,1,300,C
0,1,8382,0,268,254,0,450,B
0,0,9881,0,0,0,0,500,A
1,0,8303,2,0,0,0,400,B
0,0,6444,0,0,0,0,500,A
0,1,1543,0,2562,1422,0,450,B
0,1,6211,0,3023,430,1,300,C
0,1,-448,0,1091,28,1,200,D
0,1,642,0,1822,1245,1,300,C
0,0,6550,0,0,0,0,500,A
1,0,5121,21,0,0,0,350,C
1,0,9604,23,0,0,0,350,C
1,0,2508,31,0,0,0,350,C
1,1,5111,6,2548,134,0,350,C
0,1,104,0,393,105,1,250,D
0,1,6408,0,2553,835,1,300,C
1,0,9703,12,0,0,0,400,B
0,1,358,0,447,283,0,400,B
0,0,8304,0,0,0,0,500,A
0,1,6491,0,3440,1471,1,300,C
0,1,-1070,0,2248,1285,0,350,C
0,1,1076,0,289,230,1,300,C
0,1,3416,0,2505,1022,1,300,C
0,1,6046,0,3103,2969,0,450,B
0,1,5383,0,3205,2282,0,450,B
0,1,1254,0,1270,813,1,250,D
1,1,7308,30,183,107,1,150,E
1,0,7873,24,0,0,0,350,C
0,0,7637,0,0,0,0,500,A
0,1,9909,0,3361,526,1,300,C
0,1,2558,0,1106,715,0,450,B
1,0,5173,28,0,0,0,350,C
1,1,6098,23,497,296,1,150,E
0,0,9662,0,0,0,0,500,A
0,0,113,0,0,0,0,500,A
0,1,9636,0,2096,566,1,300,C
0,0,7148,0,0,0,0,500,A
0,0,840,0,0,0,0,500,A
1,0,7961,17,0,0,0,350,C
1,0,7160,35,0,0,0,350,C
0,0,6843,0,0,0,0,500,A
1,1,1619,34,2893,2011,1,150,E
0,0,212,0,0,0,0,500,A
1,1,-1439,9,2325,1893,1,50,F
0,1,8158,0,1984,1501,1,300,C
1,1,1581,16,1125,958,0,250,D
1,1,-1369,35,1494,308,0,200,D
0,1,4903,0,1537,640,1,300,C
0,1,5852,0,780,512,0,450,B
0,1,7620,0,1895,1743,1,300,C
0,0,-1293,0,0,0,0,400,B
1,1,-964,9,244,148,1,50,F
0,1,717,0,1636,1437,0,400,B
0,1,159,0,1781,827,1,300,C
0,1,937,0,522,470,1,250,D
0,0,5158,0,0,0,0,500,A
1,0,2777,30,0,0,0,350,C
1,1,8544,32,2506,2352,1,150,E
0,1,57,0,3117,134,0,450,B
1,1,6651,3,487,341,0,350,C
1,0,8997,13,0,0,0,350,C
1,1,1507,30,1239,509,0,300,C
0,1,3627,0,1338,668,1,300,C
1,0,156,15,0,0,0,350,C
1,0,8876,17,0,0,0,350,C
1,0,2810,35,0,0,0,350,C
0,1,5904,0,2731,504,1,300,C
0,0,7107,0,0,0,0,500,A
0,1,-103,0,2629,691,1,200,D
0,0,9019,0,0,0,0,500,A
0,1,9043,0,1698,595,1,300,C
0,0,9264,0,0,0,0,500,A
1,1,6675,20,3360,3129,1,150,E
0,0,-722,0,0,0,0,400,B
0,1,7679,0,1157,422,0,450,B
0,0,7694,0,0,0,0,500,A
1,0,1474,35,0,0,0,350,C
1,1,8935,20,340,338,0,300,C
1,0,5330,16,0,0,0,350,C
1,0,-531,12,0,0,0,300,C
0,0,1311,0,0,0,0,500,A
0,1,2496,0,3431,1555,1,300,C
0,0,-1098,0,0,0,0,400,B
1,1,1724,25,427,334,1,150,E
0,0,5994,0,0,0,0,500,A
0,0,7928,0,0,0,0,500,A
0,0,4941,0,0,0,0,500,A
0,0,5639,0,0,0,0,500,A
0,1,8853,0,3249,2846,1,300,C
0,1,8274,0,1699,300,1,300,C
1,0,1049,5,0,0,0,400,B
0,1,5076,0,2238,1566,0,450,B
1,0,8362,25,0,0,0,350,C
0,0,6070,0,0,0,0,500,A
1,1,7673,4,783,628,1,200,D
1,0,4746,6,0,0,0,400,B
0,1,2911,0,2216,845,1,300,C
1,0,5578,2,0,0,0,400,B
1,1,9703,35,456,166,1,150,E
0,1,808,0,2894,2574,1,250,D
1,1,1495,36,2338,1775,0,300,C
0,0,2874,0,0,0,0,500,A
1,1,2752,12,1074,435,0,350,C
0,0,6476,0,0,0,0,500,A
0,1,8697,0,451,310,1,300,C
1,0,-1404,23,0,0,0,250,D
1,0,4031,18,0,0,0,350,C
1,0,6968,17,0,0,0,350,C
0,1,909,0,3015,1833,0,450,B
0,1,9147,0,593,411,1,300,C
1,1,5253,3,3237,24,1,200,D
0,0,5621,0,0,0,0,500,A
0,1,7183,0,3158,1921,0,450,B
0,1,7557,0,1193,1081,1,300,C
1,0,4378,28,0,0,0,350,C
0,0,2204,0,0,0,0,500,A
0,1,6785,0,3104,973,0,450,B
0,0,5868,0,0,0,0,500,A
1,0,6781,2,0,0,0,400,B
0,0,1171,0,0,0,0,500,A
1,1,8193,11,1870,122,1,200,D
0,0,6895,0,0,0,0,500,A
0,0,6332,0,0,0,0,500,A
0,0,5292,0,0,0,0,500,A
1,0,7171,19,0,0,0,350,C
0,0,9133,0,0,0,0,500,A
1,1,2954,36,2683,1429,0,300,C
1,0,6035,9,0,0,0,400,B
0,1,5329,0,1103,218,1,300,C
1,1,-1236,28,762,752,1,0,F
1,1,6679,16,3435,918,0,300,C
1,1,959,6,1223,134,1,200,D
1,0,3207,23,0,0,0,350,C
1,1,174,18,1629,280,1,150,E
0,1,4725,0,1076,449,1,300,C
0,0,8629,0,0,0,0,500,A
0,1,5650,0,1651,347,0,450,B
0,1,3352,0,1738,312,1,300,C
0,1,7883,0,816,344,1,300,C
1,0,-525,27,0,0,0,250,D
0,0,748,0,0,0,0,500,A
0,0,-1061,0,0,0,0,400,B
1,0,59,16,0,0,0,350,C
0,0,5475,0,0,0,0,500,A
1,1,2102,3,695,323,1,200,D
0,0,5274,0,0,0,0,500,A
0,0,-756,0,0,0,0,400,B
1,0,-1591,29,0,0,0,250,D
0,0,-1231,0,0,0,0,400,B
1,1,410,30,530,336,1,100,E
0,1,-1114,0,180,70,0,300,C
1,0,191,28,0,0,0,350,C
0,1,2690,0,289,154,1,300,C
1,1,-626,26,2387,931,1,50,F
0,0,8951,0,0,0,0,500,A
0,0,1249,0,0,0,0,500,A
0,1,7214,0,3411,1573,1,300,C
1,0,5983,1,0,0,0,400,B
0,0,8840,0,0,0,0,500,A
1,0,1666,27,0,0,0,350,C
0,1,-1061,0,2597,2376,0,300,C
1,0,6222,18,0,0,0,350,C
1,1,4966,8,3431,1491,0,350,C
1,0,8832,28,0,0,0,350,C
0,1,1187,0,332,164,0,450,B
0,0,6895,0,0,0,0,500,A
0,0,-87,0,0,0,0,400,B
0,0,1639,0,0,0,0,500,A
1,0,6237,9,0,0,0,400,B
1,1,-60,26,3480,1191,1,50,F
0,1,-660,0,3185,2389,1,200,D
0,1,2006,0,2801,2555,1,250,D
0,0,4053,0,0,0,0,500,A
0,1,6829,0,2130,408,1,300,C
0,0,8903,0,0,0,0,500,A
1,0,8682,16,0,0,0,350,C
0,0,9952,0,0,0,0,500,A
1,1,1127,4,185,167,0,350,C
1,0,6845,6,0,0,0,400,B
0,1,8981,0,234,169,1,300,C
1,1,9307,12,2968,144,0,350,C
0,1,6534,0,1802,155,0,450,B
0,0,7299,0,0,0,0,500,A
1,1,8860,6,3028,463,1,200,D
1,0,740,22,0,0,0,350,C
0,1,7937,0,1263,749,1,300,C
0,1,8789,0,2285,170,1,300,C
1,1,1223,17,2713,807,0,300,C
0,0,8020,0,0,0,0,500,A
0,0,-1232,0,0,0,0,400,B
1,0,3350,18,0,0,0,350,C
1,0,2979,7,0,0,0,400,B
1,0,-1939,2,0,0,0,300,C
1,1,2867,18,2071,602,1,150,E
0,1,3241,0,1771,1169,0,450,B
0,1,-1787,0,1330,406,1,200,D
1,0,7615,23,0,0,0,350,C
1,1,1334,8,800,733,1,150,E
1,0,3261,20,0,0,0,350,C
0,1,7767,0,735,574,1,300,C
0,0,4010,0,0,0,0,500,A
0,0,-1585,0,0,0,0,400,B
1,1,749,29,1475,1143,0,250,D
0,0,-1863,0,0,0,0,400,B
0,0,9838,0,0,0,0,500,A
1,0,-1442,5,0,0,0,300,C
1,1,-1372,3,1960,620,0,250,D
0,0,9916,0,0,0,0,500,A
1,0,1638,30,0,0,0,350,C
0,1,1608,0,1352,284,1,300,C
0,0,5466,0,0,0,0,500,A
1,1,7491,2,2079,1886,0,350,C
0,0,4722,0,0,0,0,500,A
1,0,6156,17,0,0,0,350,C
0,1,9573,0,362,130,1,300,C
0,0,8549,0,0,0,0,500,A
0,1,2022,0,3068,1745,1,300,C
0,0,-1185,0,0,0,0,400,B
1,0,4166,23,0,0,0,350,C
1,1,1092,29,80,30,1,150,E
1,1,4509,7,2791,1929,1,200,D
0,0,-848,0,0,0,0,400,B
0,0,5825,0,0,0,0,500,A
0,1,-790,0,1065,765,1,150,E
0,0,1652,0,0,0,0,500,A
0,1,1278,0,3370,1962,1,300,C
0,1,-1869,0,2729,1406,1,200,D
0,0,9574,0,0,0,0,500,A
1,1,6436,22,3413,801,0,300,C
1,0,1363,29,0,0,0,350,C
1,1,1810,6,1488,115,1,200,D
0,1,1068,0,2089,396,1,300,C
1,1,5248,4,3295,641,1,200,D
1,0,7595,25,0,0,0,350,C
1,0,2374,35,0,0,0,350,C
0,1,9852,0,814,454,1,300,C
0,0,5186,0,0,0,0,500,A
1,0,3598,28,0,0,0,350,C
1,1,2055,19,264,257,0,300,C
0,0,7142,0,0,0,0,500,A
1,1,9200,1,1090,1051,0,350,C
1,0,756,21,0,0,0,350,C
0,1,8121,0,1510,67,0,450,B
1,1,9493,19,597,565,0,300,C
0,1,-1347,0,1763,169,1,200,D
1,0,1498,2,0,0,0,400,B
1,0,7711,2,0,0,0,400,B
0,1,1947,0,3341,1985,1,300,C
1,1,5511,6,2926,43,0,350,C
1,0,-534,36,0,0,0,250,D
1,0,4372,36,0,0,0,350,C
1,1,263,31,1101,513,1,150,E
0,1,2291,0,3046,1667,0,450,B
1,1,-1676,19,3319,892,1,50,F
1,1,9031,7,2110,1604,0,350,C
1,0,4217,28,0,0,0,350,C
0,1,2834,0,573,263,0,450,B
0,1,7090,0,3263,1824,1,300,C
0,1,7968,0,1848,648,1,300,C
1,0,9223,22,0,0,0,350,C
1,1,3630,13,1917,1309,1,150,E
1,1,-881,8,1886,1800,1,50,F
1,0,5673,23,0,0,0,350,C
1,0,-48,25,0,0,0,250,D
1,1,5683,18,819,623,0,300,C
0,0,1878,0,0,0,0,500,A
1,0,6254,9,0,0,0,400,B
1,1,6622,13,2592,991,0,300,C
0,0,4715,0,0,0,0,500,A
0,1,-1877,0,2934,1916,1,200,D
0,1,5375,0,2870,2672,0,450,B
1,1,2668,8,471,207,0,350,C
0,1,9716,0,368,140,0,450,B
0,1,1930,0,2997,595,0,450,B
0,0,8926,0,0,0,0,500,A
1,0,5988,13,0,0,0,350,C
0,1,905,0,1660,1086,0,450,B
0,0,-1801,0,0,0,0,400,B
0,0,63,0,0,0,0,500,A
0,0,-40,0,0,0,0,400,B
1,1,1833,9,2184,1317,1,200,D
0,0,5539,0,0,0,0,500,A
0,0,-1984,0,0,0,0,400,B
1,0,3566,18,0,0,0,350,C
0,0,777,0,0,0,0,500,A
0,1,1348,0,2776,18,0,450,B
0,1,3142,0,2494,328,0,450,B
0,1,7031,0,3450,3426,0,450,B
1,1,-775,18,2202,94,0,200,D
1,1,1311,18,425,193,1,150,E
1,0,4627,16,0,0,0,350,C
1,0,7022,5,0,0,0,400,B
0,0,3485,0,0,0,0,500,A
0,0,2001,0,0,0,0,500,A
1,0,2357,7,0,0,0,400,B
0,0,5766,0,0,0,0,500,A
0,0,9032,0,0,0,0,500,A
1,1,2365,9,2277,440,0,350,C
0,1,3087,0,683,467,1,300,C
1,0,4779,10,0,0,0,400,B
1,0,2466,28,0,0,0,350,C
0,0,6077,0,0,0,0,500,A
0,1,-1364,0,1635,784,0,350,C
0,1,6675,0,150,66,1,300,C
0,0,9084,0,0,0,0,500,A
1,1,441,22,3083,2391,0,300,C
1,1,8275,11,2548,1206,1,200,D
1,0,7990,32,0,0,0,350,C
1,0,2573,10,0,0,0,400,B
0,0,5831,0,0,0,0,500,A
0,0,5065,0,0,0,0,500,A
0,1,5176,0,951,297,1,300,C
0,0,-1974,0,0,0,0,400,B
1,0,8425,18,0,0,0,350,C
0,1,3147,0,1782,720,0,450,B
1,1,7471,35,1336,1077,0,300,C
0,0,-1926,0,0,0,0,400,B
0,0,717,0,0,0,0,500,A
1,1,4023,29,1230,855,0,300,C
1,0,-1230,32,0,0,0,250,D
0,0,246,0,0,0,0,500,A
1,0,1374,36,0,0,0,350,C
1,1,6508,6,2494,2347,0,350,C
0,0,3386,0,0,0,0,500,A
1,0,8922,22,0,0,0,350,C
1,0,-696,21,0,0,0,250,D
0,0,2790,0,0,0,0,500,A
0,0,2920,0,0,0,0,500,A
0,0,964,0,0,0,0,500,A
0,0,6348,0,0,0,0,500,A
1,1,-1126,31,2071,583,0,200,D
0,0,7184,0,0,0,0,500,A
0,1,7379,0,675,12,1,300,C
1,0,2882,32,0,0,0,350,C
0,1,-688,0,221,115,1,150,E
0,0,4415,0,0,0,0,500,A
1,0,7410,7,0,0,0,400,B
0,0,6626,0,0,0,0,500,A
0,1,-1730,0,2665,2447,0,300,C
1,1,8907,17,2454,1876,1,150,E
1,0,3669,6,0,0,0,400,B
0,0,8235,0,0,0,0,500,A
0,1,6602,0,3184,818,0,450,B
1,0,969,32,0,0,0,350,C
1,1,5770,16,793,2,1,150,E
1,1,6747,25,2353,85,1,150,E
0,1,6440,0,1946,265,1,300,C
1,1,8663,34,3275,1644,0,300,C
0,0,5956,0,0,0,0,500,A
0,0,7770,0,0,0,0,500,A
0,0,4449,0,0,0,0,500,A
1,1,2848,14,1448,754,0,300,C
1,0,9341,28,0,0,0,350,C
1,0,5294,34,0,0,0,350,C
0,0,5250,0,0,0,0,500,A
0,0,1432,0,0,0,0,500,A
1,0,-1092,34,0,0,0,250,D
1,1,8264,10,26,23,0,350,C
0,1,1452,0,92,26,1,300,C
1,0,2732,32,0,0,0,350,C
0,1,1369,0,2080,1082,0,450,B
0,0,3694,0,0,0,0,500,A
0,1,6655,0,775,656,1,300,C
1,1,1505,4,2912,582,1,200,D
0,0,-1838,0,0,0,0,400,B
1,0,9531,16,0,0,0,350,C
0,1,9597,0,3395,2561,1,300,C
0,1,-1760,0,1537,1287,0,300,C
1,1,1150,31,1217,115,1,150,E
1,0,7927,8,0,0,0,400,B
0,1,6295,0,1041,866,0,450,B
0,1,7769,0,671,328,1,300,C
0,0,-1798,0,0,0,0,400,B
1,1,2233,12,744,55,1,200,D
1,0,2932,19,0,0,0,350,C
1,1,6268,12,2991,2638,0,350,C
0,0,471,0,0,0,0,500,A
0,1,5103,0,2960,1153,0,450,B
0,1,6856,0,1240,281,0,450,B
1,0,9235,19,0,0,0,350,C
0,0,9842,0,0,0,0,500,A
1,1,5422,36,1074,772,0,300,C
1,1,3085,19,2566,527,0,300,C
1,1,1951,36,2201,471,0,300,C
1,1,650,21,979,718,0,250,D
1,1,9156,29,360,253,1,150,E
1,1,94,14,726,23,1,150,E
0,1,6567,0,2997,1636,1,300,C
1,1,2902,2,2642,745,1,200,D
0,0,3150,0,0,0,0,500,A
1,1,7306,5,2033,1245,0,350,C
0,1,-716,0,1739,1354,1,150,E
0,0,8061,0,0,0,0,500,A
0,1,-1393,0,224,210,1,150,E
0,0,9889,0,0,0,0,500,A
0,0,3060,0,0,0,0,500,A
0,0,1233,0,0,0,0,500,A
1,0,3357,6,0,0,0,400,B
0,0,-250,0,0,0,0,400,B
1,1,5334,22,3320,312,0,300,C
0,1,9823,0,3170,1443,0,450,B
0,1,-1677,0,2633,1246,0,350,C
1,0,4852,20,0,0,0,350,C
0,0,4677,0,0,0,0,500,A
1,1,9638,13,1983,235,0,300,C
1,1,-376,19,1111,89,0,200,D
1,1,5904,14,1629,1322,0,300,C
1,0,1051,30,0,0,0,350,C
0,0,8889,0,0,0,0,500,A
1,0,-816,13,0,0,0,250,D
0,0,7361,0,0,0,0,500,A
0,0,7477,0,0,0,0,500,A
1,0,-1612,9,0,0,0,300,C
0,1,3259,0,791,743,0,450,B
0,1,6534,0,1248,620,0,450,B
0,0,-1248,0,0,0,0,400,B
0,0,6103,0,0,0,0,500,A
0,1,5251,0,778,687,0,450,B
0,1,9174,0,3006,656,1,300,C
1,0,295,33,0,0,0,350,C
0,0,8564,0,0,0,0,500,A
0,1,-1693,0,1141,600,1,200,D
1,1,4420,27,2705,1264,1,150,E
1,1,8464,14,2984,125,1,150,E
0,1,1791,0,3001,613,1,300,C
1,0,8879,17,0,0,0,350,C
0,1,3744,0,154,48,0,450,B
1,1,9729,16,546,482,0,300,C
0,1,8175,0,3421,2515,1,300,C
0,0,4730,0,0,0,0,500,A
1,0,5954,20,0,0,0,350,C
1,1,8388,24,620,420,0,300,C
0,0,4883,0,0,0,0,500,A
1,0,4834,23,0,0,0,350,C
0,0,5481,0,0,0,0,500,A
1,0,3394,27,0,0,0,350,C
1,1,5064,4,1498,355,0,350,C
1,0,8007,18,0,0,0,350,C
0,1,1731,0,1106,266,0,450,B
1,0,-1849,20,0,0,0,250,D
0,0,-1328,0,0,0,0,400,B
0,1,2965,0,1030,595,1,300,C
1,0,-140,34,0,0,0,250,D
0,0,-91,0,0,0,0,400,B
0,1,-1847,0,258,246,1,150,E
1,0,-1618,6,0,0,0,300,C
1,0,-710,22,0,0,0,250,D
0,0,5560,0,0,0,0,500,A
1,1,5301,3,744,239,1,200,D
0,1,6235,0,1940,345,1,300,C
1,0,8508,2,0,0,0,400,B
0,1,8920,0,1401,84,0,450,B
1,0,868,9,0,0,0,400,B
1,0,7019,21,0,0,0,350,C
0,1,3684,0,1457,658,0,450,B
1,1,7447,14,652,174,0,300,C
1,1,6783,34,1454,1228,0,300,C
1,0,4421,16,0,0,0,350,C
1,0,8888,8,0,0,0,400,B
1,1,6519,27,2442,292,1,150,E
1,0,68,3,0,0,0,400,B
0,0,7213,0,0,0,0,500,A
1,1,1565,6,1213,767,1,200,D
0,0,5757,0,0,0,0,500,A
1,1,-1624,24,2392,305,0,200,D
1,0,-1392,22,0,0,0,250,D
1,1,2709,21,233,209,1,150,E
1,0,78,12,0,0,0,400,B
0,1,3892,0,3293,345,0,450,B
1,0,-1875,10,0,0,0,300,C
0,1,582,0,2244,40,0,450,B
0,0,8189,0,0,0,0,500,A
1,0,980,13,0,0,0,350,C
0,1,-148,0,2578,415,0,350,C
0,0,-189,0,0,0,0,400,B
0,1,3383,0,1276,1243,1,300,C
1,1,-1532,28,471,348,1,0,F
1,1,3422,13,149,75,0,300,C
0,0,1092,0,0,0,0,500,A
0,0,645,0,0,0,0,500,A
1,1,-1206,22,2225,317,1,50,F
1,0,5800,3,0,0,0,400,B
1,1,750,11,944,657,0,300,C
1,0,543,20,0,0,0,350,C
1,0,757,19,0,0,0,350,C
1,0,426,30,0,0,0,350,C
0,0,6070,0,0,0,0,500,A
0,0,8651,0,0,0,0,500,A
1,1,2837,1,1150,10,1,200,D
0,0,1911,0,0,0,0,500,A
1,1,-304,19,3017,64,0,200,D
0,1,949,0,683,47,0,450,B
0,1,5210,0,2240,1348,1,300,C
0,0,2124,0,0,0,0,500,A
0,1,4535,0,2131,1047,0,450,B
1,1,-714,29,3255,3040,0,150,E
0,1,7940,0,161,76,1,300,C
0,1,4396,0,2948,964,0,450,B
1,1,7011,11,419,341,0,350,C
0,0,-1588,0,0,0,0,400,B
1,0,-1497,32,0,0,0,250,D
1,0,3957,20,0,0,0,350,C
0,0,9987,0,0,0,0,500,A
1,1,2251,10,726,152,0,350,C
0,1,1487,0,1349,723,0,450,B
0,1,8393,0,3214,1008,0,450,B
0,1,-1010,0,3365,1296,0,350,C
0,0,6444,0,0,0,0,500,A
0,1,3228,0,1378,96,1,300,C
1,1,2529,28,3233,506,0,300,C
0,0,6306,0,0,0,0,500,A
0,1,-1454,0,2194,1243,0,350,C
0,1,812,0,3215,1789,0,450,B
1,0,7096,9,0,0,0,400,B
1,0,1808,23,0,0,0,350,C
1,0,1933,4,0,0,0,400,B
0,1,1332,0,2122,353,1,300,C
1,1,576,15,1044,802,0,250,D
1,1,6798,28,270,20,0,300,C
1,0,9770,4,0,0,0,400,B
1,1,3211,9,1965,1073,1,200,D
1,0,5234,15,0,0,0,350,C
1,0,-1179,5,0,0,0,300,C
0,0,495,0,0,0,0,500,A
0,1,7370,0,1256,892,0,450,B
1,1,3646,3,2222,402,1,200,D
0,0,3556,0,0,0,0,500,A
0,0,-66,0,0,0,0,400,B
0,1,6674,0,1623,603,1,300,C
1,0,958,35,0,0,0,350,C
0,1,4404,0,1543,441,0,450,B
0,1,6379,0,1149,146,1,300,C
1,1,5894,16,3215,2176,0,300,C
1,0,6073,24,0,0,0,350,C
1,0,9331,3,0,0,0,400,B
1,1,6968,34,1595,761,0,300,C
0,1,-968,0,2874,2779,1,150,E
0,1,2152,0,1489,376,1,300,C
1,0,6964,17,0,0,0,350,C
1,1,1276,4,2668,450,0,350,C
0,1,5822,0,410,107,1,300,C
0,0,9066,0,0,0,0,500,A
0,0,-89,0,0,0,0,400,B
1,0,191,20,0,0,0,350,C
0,1,-1538,0,1741,1584,0,300,C
1,0,7171,3,0,0,0,400,B
0,1,4336,0,921,345,1,300,C
1,0,3608,4,0,0,0,400,B
0,1,907,0,3488,2572,1,300,C
0,1,4295,0,3188,2489,0,450,B
0,0,-1308,0,0,0,0,400,B
1,0,1589,23,0,0,0,350,C
1,0,6022,17,0,0,0,350,C
1,0,4893,34,0,0,0,350,C
0,1,3777,0,2819,534,0,450,B
0,1,6240,0,586,146,0,450,B
0,1,-1886,0,2312,1408,1,200,D
0,0,6221,0,0,0,0,500,A
0,1,3969,0,570,475,1,300,C
1,0,7085,34,0,0,0,350,C
0,0,1845,0,0,0,0,500,A
1,1,6350,24,338,58,1,150,E
1,0,-1704,13,0,0,0,250,D
0,0,5170,0,0,0,0,500,A
1,1,6733,19,847,736,0,300,C
1,1,4254,25,1587,246,1,150,E
0,0,-983,0,0,0,0,400,B
0,0,5873,0,0,0,0,500,A
0,0,2199,0,0,0,0,500,A
1,0,8941,26,0,0,0,350,C
1,1,-957,13,2569,475,1,50,F
1,0,-495,31,0,0,0,250,D
1,1,5741,13,45,26,0,300,C
0,0,2331,0,0,0,0,500,A
0,1,269,0,2414,2255,0,400,B
0,1,-1366,0,1675,1337,0,300,C
0,0,7800,0,0,0,0,500,A
1,1,-1860,14,781,226,1,50,F
1,1,40,4,1879,1044,1,200,D
1,0,-581,5,0,0,0,300,C
1,1,6767,29,1372,189,0,300,C
0,0,-215,0,0,0,0,400,B
1,0,471,33,0,0,0,350,C
0,0,5458,0,0,0,0,500,A
1,0,-1386,17,0,0,0,250,D
1,1,9273,14,3435,302,0,300,C
0,0,-1194,0,0,0,0,400,B
0,0,-626,0,0,0,0,400,B
1,1,8020,25,838,610,1,150,E
0,0,-589,0,0,0,0,400,B
0,1,7002,0,1166,944,1,300,C
0,1,2007,0,2498,1357,1,300,C
1,0,7057,17,0,0,0,350,C
0,0,9482,0,0,0,0,500,A
1,0,8051,22,0,0,0,350,C
1,1,7192,13,2871,1581,0,300,C
0,0,7729,0,0,0,0,500,A
1,0,-1483,36,0,0,0,250,D
0,0,8002,0,0,0,0,500,A
0,0,3769,0,0,0,0,500,A
0,0,7930,0,0,0,0,500,A
0,0,7158,0,0,0,0,500,A
0,0,6925,0,0,0,0,500,A
0,1,7197,0,1127,901,0,450,B
1,1,3890,15,1789,251,1,150,E
0,0,4598,0,0,0,0,500,A
0,1,2844,0,1403,49,0,450,B
0,0,9098,0,0,0,0,500,A
0,0,4720,0,0,0,0,500,A
0,1,-1249,0,1130,877,1,150,E
1,0,-481,3,0,0,0,300,C
0,1,4864,0,2218,1910,0,450,B
0,1,8980,0,1263,472,0,450,B
1,1,2980,29,1055,510,0,300,C
0,1,7649,0,1236,1162,1,300,C
1,1,3447,16,1680,1069,0,300,C
0,1,-346,0,3205,593,1,200,D
0,1,1141,0,2950,1123,1,300,C
1,1,-1784,21,2730,1443,0,200,D
1,1,2110,2,3086,1249,1,200,D
0,1,8640,0,1765,348,0,450,B
1,0,2809,14,0,0,0,350,C
1,1,3726,31,172,113,0,300,C
0,0,4378,0,0,0,0,500,A
1,1,8090,36,179,170,0,300,C
1,0,9741,33,0,0,0,350,C
1,1,9166,8,5,1,1,200,D
1,1,5312,13,415,30,0,300,C
1,0,-1626,31,0,0,0,250,D
1,0,-1025,34,0,0,0,250,D
1,0,4383,33,0,0,0,350,C
0,1,9648,0,1899,1417,1,300,C
0,0,7636,0,0,0,0,500,A
0,1,-1884,0,3205,1222,0,350,C
0,1,3186,0,2851,1155,0,450,B
1,0,357,15,0,0,0,350,C
0,0,6075,0,0,0,0,500,A
0,0,4708,0,0,0,0,500,A
0,0,3480,0,0,0,0,500,A
1,1,-682,22,2386,1843,1,50,F
0,1,3751,0,189,33,0,450,B
0,0,-56,0,0,0,0,400,B
0,1,3354,0,3290,3112,0,400,B
0,1,8432,0,947,889,0,450,B
0,1,3887,0,935,475,1,300,C
0,1,-1844,0,224,70,1,150,E
0,1,5080,0,1894,212,0,450,B
1,0,-1181,11,0,0,0,300,C
1,0,31,31,0,0,0,350,C
0,0,9849,0,0,0,0,500,A
0,1,4004,0,1600,1275,1,300,C
0,1,8519,0,1574,1082,0,450,B
1,0,5090,33,0,0,0,350,C
1,1,-1282,29,1284,53,0,200,D
0,1,-1183,0,27,2,0,300,C
1,0,-646,7,0,0,0,300,C
0,0,7879,0,0,0,0,500,A
0,1,4282,0,1616,334,1,300,C
0,1,6818,0,2501,710,0,450,B
0,1,8518,0,3011,491,0,450,B
1,1,-1857,34,1565,922,1,50,F
1,0,5295,9,0,0,0,400,B
1,0,9936,10,0,0,0,400,B
0,0,8113,0,0,0,0,500,A
0,0,3722,0,0,0,0,500,A
1,0,7837,13,0,0,0,350,C
1,1,5555,17,867,374,1,150,E
0,0,-1218,0,0,0,0,400,B
0,0,2456,0,0,0,0,500,A
0,1,4494,0,2948,2852,1,250,D
0,1,8619,0,155,139,1,300,C
0,1,4276,0,218,107,1,300,C
0,1,-1421,0,2088,281,0,350,C
